"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern Africa","2001","20746770","10374150","100","100","6.80946248675729","4.26209119490049","2.55827489275128","14176","8862","5314"
"Sub-Saharan Africa","2001","90344183","48388812","100","100","28.7375093578571","18.6412600203183","10.2880312022776","268877","182103","86774"
"Oceania","2001","2523432","1279509","100","100","4.42598612342326","2.58748570150718","1.8432698563133","1122","663","459"
"Oceania (exc. Australia and New Zealand)","2001","915854","478952","100","100","10.0828976620886","5.98472697675532","4.12284478574341","936","575","361"
"Australia and New Zealand","2001","1607578","800557","100","100","1.15612022783762","0.549466330826185","0.606987416159863","186","88","98"
"Europe, Northern America, Australia and New Zealand","2001","66646535","31065054","100","100","1.76171109843748","0.842742225280635","0.91974398024545","11786","5238","6548"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2001","55660120","28067735","100","100","7.77987515434531","4.88051152253158","2.91358340921431","43566","27464","16102"
"World","2001","602213071","296649464","100","100","10.4739077187938","6.72208223567662","3.77721624131317","631438","400165","231273"
"Least developed countries","2002","92961962","49616622","100","100","23.2463246419222","15.1081277654913","8.26303587820976","222994","151064","71930"
"Landlocked developing countries","2002","46864632","24787300","100","100","22.3557641623968","14.4468931239509","8.02480453185813","107717","72141","35576"
"Small island developing States","2002","5343319","2693372","100","100","8.71353101491989","5.36174763349937","3.36985167566769","4685","2896","1789"
"Europe and Northern America","2002","63878628","29585593","100","100","1.71089307013783","0.819686573951195","0.891937605466703","10972","4852","6120"
"Northern America","2002","21735407","10494917","100","100","1.42813591872848","0.66962380667894","0.759020370159161","3113","1406","1707"
"Europe","2002","42143221","19090676","100","99.99","1.8580587692073","0.902177066360516","0.956744856114289","7859","3446","4413"
"Latin America and the Caribbean","2002","54468802","27388518","100","100","3.35762547023644","1.70692212737801","1.65352578260492","18321","9358","8963"
"Central and Southern Asia","2002","178313643","90334856","100","100","12.159190538779","7.43433203838784","4.76024776284514","218777","134817","83960"
"Central Asia","2002","6605290","3203029","100","100","3.62172092993129","1.92756443656091","1.69742839598009","2392","1236","1156"
"Southern Asia","2002","171708354","87131828","100","100","12.4821563344778","7.636186403414","4.88325941017605","216385","133581","82804"
"Eastern and South-Eastern Asia","2002","166213147","75928238","100","100","4.47642195304088","2.76772893038568","1.71343534723609","73054","42088","30966"
"Eastern Asia","2002","111383675","48394122","100","100","2.95485131037454","1.71825619489941","1.23872355990572","32260","16645","15615"
"South-Eastern Asia","2002","54829472","27534116","100","100","7.40474385827361","4.60961934052278","2.8080686452877","40794","25443","15351"
"Northern Africa and Western Asia","2002","42449473","21494427","100","100","5.94960776232001","3.61509016514129","2.3429877090025","25400","15569","9831"
"Western Asia","2002","21692149","11129849","100","100","5.40854438807659","3.18991599020742","2.22572828411244","11819","7112","4707"
"Northern Africa","2002","20757325","10364578","100","100","6.52357715810281","4.07145561061459","2.46214606590239","13581","8457","5124"
"Sub-Saharan Africa","2002","92568452","49640516","100","100","27.2833969105827","17.6445375058288","9.81198738416047","261393","176736","84657"
"Oceania","2002","2549435","1287071","100","100","4.39954449534874","2.58392719688129","1.82032087508365","1126","666","460"
"Oceania (exc. Australia and New Zealand)","2002","935171","489345","100","100","9.97893926989324","5.92909535452323","4.07399904417715","946","582","364"
"Australia and New Zealand","2002","1614264","797726","100","100","1.11372366256568","0.526358003649415","0.5876749863488","180","84","96"
"Europe, Northern America, Australia and New Zealand","2002","65492892","30383319","100","100","1.69612972234912","0.811985952314019","0.884862265764709","11152","4936","6216"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2002","55764643","28023461","100","100","7.44799777100302","4.63267497844805","2.82842597077825","41740","26025","15715"
"World","2002","600441578","295659217","100","100","10.134231574174","6.47441317764831","3.68366798507037","609045","384087","224958"
"Least developed countries","2003","95166030","50768617","100","100","22.3857309182961","14.492216016695","8.00959163376298","219631","148224","71407"
"Landlocked developing countries","2003","47808420","25200131","100","100","21.2268058274963","13.6730707249323","7.65844962594283","104149","69387","34762"
"Small island developing States","2003","5362272","2694228","100","100","8.50102198733493","5.21790539321147","3.30033744266506","4583","2819","1764"
"Europe and Northern America","2003","62769611","29154013","100","100","1.63942452489996","0.78948799055042","0.850608079212621","10326","4605","5721"
"Northern America","2003","21708793","10405102","100","100","1.38487890605976","0.650910970318988","0.734445994695894","3016","1355","1661"
"Europe","2003","41060818","18748911","99.99","99.99","1.77505812130418","0.866390253520184","0.909455811434955","7310","3250","4060"
"Latin America and the Caribbean","2003","54491591","27355654","100","100","3.29586479794997","1.66408352033728","1.63450122416372","17990","9112","8878"
"Central and Southern Asia","2003","179266265","90715437","100","100","11.8648952083082","7.15325617953478","4.74558541698303","214493","130248","84245"
"Central Asia","2003","6506726","3116436","100","100","3.46496723779621","1.83374710191017","1.63421687634696","2253","1144","1109"
"Southern Asia","2003","172759539","87599001","100","100","12.1754825138797","7.34198219336156","4.86925026929029","212240","129104","83136"
"Eastern and South-Eastern Asia","2003","161779577","74353543","100","100","4.17280317038138","2.54941532188534","1.62753711655796","66441","37960","28481"
"Eastern Asia","2003","106937266","46919280","100","100","2.61392413076722","1.48666204002872","1.12894044364154","27520","13961","13559"
"South-Eastern Asia","2003","54842311","27434263","100","100","7.07099393085675","4.36436542819546","2.71849299952527","38921","23999","14922"
"Northern Africa and Western Asia","2003","42616845","21536032","100","100","6.04612222562217","3.68607481072599","2.36877891117285","25905","15906","9999"
"Western Asia","2003","21859698","11166996","100","100","5.20426714999567","3.04630772214419","2.1645533233554","11448","6814","4634"
"Northern Africa","2003","20757147","10369036","100","100","6.94228466801039","4.37461757581039","2.57894900785693","14457","9092","5365"
"Sub-Saharan Africa","2003","94851203","50894251","100","100","26.2995468217756","16.9418663859887","9.51894920129014","258007","173922","84085"
"Oceania","2003","2572853","1294568","100","100","4.32338241579011","2.54586805614488","1.78205122693836","1116","660","456"
"Oceania (exc. Australia and New Zealand)","2003","954208","499576","100","100","9.72854746224872","5.77817784812274","3.9733282111791","941","579","362"
"Australia and New Zealand","2003","1618645","794993","100","100","1.07948507459588","0.509309037405919","0.570466580975304","175","81","94"
"Europe, Northern America, Australia and New Zealand","2003","64388255","29949005","100","100","1.62530035889974","0.782051429043778","0.843908910025102","10501","4686","5815"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2003","55796519","27933839","100","100","7.11662545827041","4.389667995325","2.73898067877081","39862","24578","15284"
"World","2003","598347943","295303495","100","100","9.91676037469214","6.28580212376674","3.65392610741147","594280","372414","221866"
"Least developed countries","2004","97333522","51887681","100","100","21.8332114601437","14.0651160091955","7.87891328026142","218891","146995","71896"
"Landlocked developing countries","2004","48683342","25588263","100","100","20.53442097341","13.1686014838072","7.46411139803415","102445","67839","34606"
"Small island developing States","2004","5371078","2696732","100","100","9.12624468090428","5.62429904261192","3.52175303048995","4929","3042","1887"
"Europe and Northern America","2004","61645281","28871433","100","100","1.57183246053172","0.757929491055541","0.814520318446486","9719","4378","5341"
"Northern America","2004","21646952","10369617","100","100","1.35498569744341","0.634344836987356","0.72109828543038","2943","1316","1627"
"Europe","2004","39998329","18501816","99.99","99.99","1.69000686600096","0.827191642500847","0.863529527908593","6776","3062","3714"
"Latin America and the Caribbean","2004","54478009","27302717","100","100","3.31684108922548","1.67864250189973","1.64095316104551","18100","9174","8926"
"Central and Southern Asia","2004","180164400","91215746","100","100","11.4537442869543","6.8590343535463","4.62644286394659","208055","125561","82494"
"Central Asia","2004","6400452","3028770","100","100","3.33634148244477","1.75659527302686","1.58252606722713","2133","1065","1068"
"Southern Asia","2004","173763948","88186976","100","100","11.7466119123499","7.03381414509991","4.7461815260028","205922","124496","81426"
"Eastern and South-Eastern Asia","2004","157159027","72865254","100","100","5.04932082316223","3.09004055900047","1.96535328552688","78267","45101","33166"
"Eastern Asia","2004","102424621","45610979","100","100","2.46993407035156","1.39463378528224","1.07680202955984","24973","12731","12242"
"South-Eastern Asia","2004","54734406","27254275","100","100","9.69831927055653","5.92093710673417","3.79988102035704","53294","32370","20924"
"Northern Africa and Western Asia","2004","42763103","21586253","100","100","6.10193670818171","3.75320701065963","2.35757817646221","26231","16234","9997"
"Western Asia","2004","22006490","11192195","100","100","5.01741962835833","2.91608084088048","2.10748438230755","11100","6537","4563"
"Northern Africa","2004","20756613","10394059","100","100","7.26015145614745","4.65382983271457","2.61850771274363","15131","9697","5434"
"Sub-Saharan Africa","2004","97247670","52226160","100","100","25.4734408661313","16.3247435012458","9.30052606736183","256055","171919","84136"
"Oceania","2004","2593915","1302494","100","100","4.28598403585156","2.5342244908835","1.7562101758067","1115","661","454"
"Oceania (exc. Australia and New Zealand)","2004","973465","510102","100","100","9.58534975649017","5.69826745302106","3.90935887591393","946","583","363"
