"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","Under-five deaths median","Infant deaths median"
"Western Asia","1981","9115569","1926234","96.1","96.05","97.0521280034241","67.4325697844359","194336","137050"
"Americas","1981","35138482","7239426","99.94","99.94","58.9444845692478","43.9877354351721","434376","326698"
"Northern America","1981","9048982","1854830","100","100","12.5606271304751","10.5668163117959","23251","19661"
"Latin America and the Caribbean","1981","26089500","5384596","99.92","99.92","74.3039507595772","55.0987955812184","411204","307093"
"Central America","1981","7436782","1462090","100","100","70.991631493588","51.3621424449859","113007","82033"
"South America","1981","17124264","3613057","99.88","99.88","74.2332767743588","56.0359814579921","267651","203556"
"Caribbean","1981","1528454","309449","100","100","90.1698690912324","62.4069940485538","30545","21509"
"Europe","1981","24155349","4788667","97.6","97.6","18.2494004918819","15.2165544022513","88949","74252"
"Northern Europe","1981","2751426","550898","100","100","11.3887080383018","9.48411906922136","6326","5274"
"Southern Europe","1981","4964549","937967","88.32","87.77","17.7182694967747","15.0129173436935","17224","14434"
"Eastern Europe","1981","11598956","2299100","100","100","23.0104874429355","19.1137004738336","54381","45477"
"Western Europe","1981","4840418","1000702","99.99","99.98","11.145622300852","9.19471914744752","10952","9040"
"Oceania","1981","1036614","198349","99.87","99.87","40.9054886510777","29.9587423308149","9231","6821"
"Australia and New Zealand","1981","655359","120534","100","100","11.4132420881112","9.41737975351878","1549","1276"
"Melanesia","1981","346405","70352","100","100","86.1855909930462","61.3119000455972","7266","5227"
"Micronesia","1981","15096","3249","92.85","93.97","80.0020501928731","52.8728244245871",,"183"
"Polynesia","1981","19754","4214","98.63","98.6","36.5638472052753","29.73893356625","172","141"
"Africa","1982","45198387","9863409","99.83","99.82","175.086169991303","103.287847717386","1839963","1109935"
"Northern Africa","1982","9244117","1992424","100","100","128.90786851307","86.4334731886617","268685","182911"
"Southern Africa","1982","2691301","562725","100","100","78.6195475889697","56.810673831692","47114","34582"
"Eastern Africa","1982","14859062","3256792","100","100","184.956797635501","109.549836481263","639148","386690"
"Western Africa","1982","13201614","2894903","99.4","99.39","205.438580447161","112.210002597065","651540","364446"
"Middle Africa","1982","5202293","1156565","100","100","191.702784908612","113.245792838903","233890","141461"
"Asia","1982","165078857","34520640","99.53","99.5","111.008979612535","75.0742258563351","4112981","2814766"
"Eastern Asia","1982","52189852","10466406","98.6","98.44","51.1918934409066","39.2436090688908","599315","460390"
"Central Asia","1982","2918385","617898","100","100","86.3167430947084","67.0898064276189","56765","44733"
"Southern Asia","1982","74071953","15963671","100","100","161.210629910318","105.509352222617","2756529","1824373"
"South-Eastern Asia","1982","26571660","5503518","99.85","99.83","87.3968292853458","59.7640863091771","501358","344638"
"Western Asia","1982","9327007","1969147","100","100","92.3145908777359","64.7559542086807","188173","134051"
"Americas","1982","35557849","7321409","99.94","99.94","56.2335743136209","42.1788386806847","418992","316543"
"Northern America","1982","9181770","1893412","100","100","12.0768065381696","10.1411270116832","22719","19192"
"Latin America and the Caribbean","1982","26376079","5427997","99.92","99.91","71.006696272023","52.9439484654498","396349","297405"
"Central America","1982","7443141","1483069","100","100","67.6685403243198","49.3420446346808","108227","79160"
"South America","1982","17382852","3619481","99.88","99.87","70.8400581107217","53.7595079070417","257858","196936"
"Caribbean","1982","1550086","325447","100","100","87.8413008808239","60.7933876731218","30263","21314"
"Europe","1982","24129358","4811619","97.59","97.59","17.5934519536248","14.6907578267296","85803","71655"
"Northern Europe","1982","2758865","564231","100","100","10.921803501007","9.0889265131179","6124","5112"
"Southern Europe","1982","4838220","910934","88","87.26","16.8498486044721","14.2591378219205","15871","13306"
"Eastern Europe","1982","11665953","2316840","100","100","22.2992472408726","18.6134822410611","53194","44495"
"Western Europe","1982","4866320","1019614","99.99","99.99","10.6403449756393","8.76697611056365","10524","8690"
"Oceania","1982","1042970","208556","99.87","99.88","39.8353011252548","29.2204309528621","9097","6736"
"Australia and New Zealand","1982","655092","128212","100","100","11.0801948215254","9.14233727044872","1513","1250"
"Melanesia","1982","352502","72733","100","100","83.7362564178872","59.7598353405547","7170","5167"
"Micronesia","1982","15579","3372","93.13","94.07","72.8799059704662","52.6126068647806",,"188"
"Polynesia","1982","19797","4239","98.69","98.73","35.089328961351","28.6748511042317","166","136"
"Africa","1983","46321750","10095474","99.82","99.82","171.416445541819","101.173559505256","1842829","1112509"
"Northern Africa","1983","9459517","2028456","100","100","120.113295091628","81.2796289505047","254289","174581"
"Southern Africa","1983","2743645","575081","100","100","74.566223332639","54.2789322246536","45691","33747"
"Eastern Africa","1983","15220493","3331204","100","100","182.128713745385","107.907952490655","645826","391244"
"Western Africa","1983","13534389","2964971","99.4","99.38","203.50172028165","111.245484831239","661040","369602"
"Middle Africa","1983","5363706","1195762","100","100","188.355405369531","111.619974228187","236514","143532"
"Asia","1983","168179546","35861726","99.49","99.4","107.321627049362","72.8181480584214","4055807","2787683"
"Eastern Asia","1983","52931989","11261994","98.48","98.19","49.877846950463","38.4082465878297","598609","466092"
"Central Asia","1983","3012166","647160","100","100","82.3467160025846","64.3964044647073","55656","44159"
"Southern Asia","1983","75750807","16337635","100","100","156.578224414541","102.746070938216","2720817","1803943"
"South-Eastern Asia","1983","26951087","5603260","99.83","99.8","84.6855561296329","58.1424710939574","488915","337100"
"Western Asia","1983","9533497","2011677","100","100","87.2139968884701","61.7105601053876","181188","129903"
"Americas","1983","35957191","7404435","100","100","53.647347381451","40.4440542481807","403785","306380"
"Northern America","1983","9333147","1936755","100","100","11.6801779082971","9.80361483484871","22342","18873"
"Latin America and the Caribbean","1983","26624044","5467680","100","100","67.8413110052753","50.8501465031639","381442","287506"
"Central America","1983","7502458","1514158","100","100","64.5010253053153","47.3702263023825","103665","76360"
"South America","1983","17529064","3609070","100","100","67.6001141423485","51.5644894120822","247877","190091"
"Caribbean","1983","1592522","344452","100","100","85.2916427706282","59.1035477041667","29900","21055"
"Europe","1983","24164501","4845326","97.58","97.56","17.0192198082966","14.2156254287037","82967","69316"
"Northern Europe","1983","2785206","580228","100","100","10.5375972262978","8.7660942956812","5982","4997"
"Southern Europe","1983","4712960","886157","87.6","86.69","16.0280318342016","13.5718532018673","14665","12301"
"Eastern Europe","1983","11771095","2342064","100","100","21.7427543573139","18.1644501121447","52058","43568"
"Western Europe","1983","4895240","1036877","99.99","99.99","10.1719394251326","8.36992554640108","10141","8372"
"Oceania","1983","1069055","221940","99.88","99.88","38.8224480633071","28.5477635083668","8982","6663"
"Australia and New Zealand","1983","671944","138591","100","100","10.8027818798742","8.91357097436128","1490","1233"
"Melanesia","1983","361238","75590","100","100","81.5412114612549","58.3987577508087","7078","5113"
"Micronesia","1983","16081","3494","93.27","94.05","72.3082620960645","52.2824965230135",,"192"
"Polynesia","1983","19792","4265","98.74","98.83","33.7895935662607","27.7324650826972","160","130"
"Africa","1984","47432899","10331357","99.82","99.81","168.029826780734","99.2357193237538","1847413","1115517"
"Northern Africa","1984","9656212","2060109","100","100","111.515665544009","76.1167979358667","239359","165586"
"Southern Africa","1984","2793056","585964","100","100","70.7116079071466","51.9147486631057","44186","32859"
"Eastern Africa","1984","15595336","3413908","100","100","179.493057826476","106.437150643458","653465","396237"
"Western Africa","1984","13859003","3035392","99.39","99.37","202.014870617084","110.504028499909","671545","375292"
"Middle Africa","1984","5529292","1235984","100","100","185.336720667229","110.124328214485","239491","145769"
"Asia","1984","171952221","37238645","99.46","99.33","103.843971219503","70.7226661378985","4008958","2766751"
"Eastern Asia","1984","54490628","12159249","98.38","98.05","49.0338209116914","37.8858109753422","609156","479042"
"Central Asia","1984","3112854","676824","100","100","78.5492627438149","61.8015383821383","54554","43541"
"Southern Asia","1984","77327384","16669932","100","100","152.244385258922","100.190699303488","2684442","1782771"
"South-Eastern Asia","1984","27297060","5683071","99.81","99.77","82.0742483667237","56.5872029753957","476224","329333"
"Western Asia","1984","9724295","2049569","100","100","82.5220828343038","58.847758608553","174248","125746"
"Americas","1984","36321516","7476504","100","100","51.1887130553039","38.8003619487446","388816","296344"
"Northern America","1984","9484822","1976499","100","100","11.3231254421939","9.49029133524375","22014","18570"
"Latin America and the Caribbean","1984","26836694","5500005","100","100","64.8303374117365","48.8730691264627","366802","277774"
"Central America","1984","7574501","1546681","100","100","61.4494777348344","45.4636461177665","99268","73660"
"South America","1984","17625269","3592110","100","100","64.5594006041863","49.5262084478922","238090","183380"
"Caribbean","1984","1636924","361214","100","100","82.6537687069465","57.3951230784082","29444","20734"
"Europe","1984","24198885","4871373","99.99","99.99","16.8629759692648","14.1486663589807","82391","68933"
"Northern Europe","1984","2819330","595135","100","100","10.2075945936928","8.48994312430106","5876","4914"
"Southern Europe","1984","4589535","863869","99.96","99.97","17.5117978738466","15.1811478507035","15849","13371"
"Eastern Europe","1984","11861281","2363198","100","100","21.2178703845981","17.7319192612948","50888","42582"
"Western Europe","1984","4928739","1049171","99.99","100","9.73035963565572","7.99785633426832","9778","8065"
"Oceania","1984","1098261","234272","99.88","99.89","37.8224054903987","27.864781015849","8861","6581"
"Australia and New Zealand","1984","692273","148260","100","100","10.5287788180385","8.68556350417961","1468","1216"
"Melanesia","1984","369665","78140","100","100","79.4659805360238","57.0571345950838","6983","5051"
"Micronesia","1984","16568","3598","93.36","94.02","71.4695614462211","51.7896414443888","265","194"
"Polynesia","1984","19755","4274","98.81","98.9","32.5508921105553","26.8283855302824","154","126"
"Africa","1985","48618757","10571694","100","100","165.084389651769","97.5661449273213","1855327","1119901"
"Northern Africa","1985","9850411","2087483","100","100","103.634656398431","71.2769941501015","225040","156649"
"Southern Africa","1985","2836341","594171","100","100","67.1439119081052","49.7178663415408","42635","31903"
"Eastern Africa","1985","16028841","3508241","100","100","177.045634699681","105.06788224163","661557","401309"
"Western Africa","1985","14197024","3105350","100","100","200.905544673894","110.068896663919","683178","381875"
"Middle Africa","1985","5706140","1276449","100","100","182.578514343129","108.735675952585","242854","148160"
"Asia","1985","175996599","38498580","100","100","100.413057613307","68.6270430585433","3953317","2739025"
"Eastern Asia","1985","56494761","13051829","100","100","48.4498217117301","37.4455137738307","624372","493479"
"Central Asia","1985","3210117","703390","100","100","74.8541253608389","59.2345819211871","53329","42777"
