"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern Africa and Western Asia","2006","88552831","44726357","100","100","6.01726832609839","3.53081995716303","2.49525867807419","53539","31640","21899"
"Western Asia","2006","45753857","23100347","100","100","5.36877192601748","3.04099444646251","2.33487783006935","24662","14071","10591"
"Northern Africa","2006","42798975","21626010","100","100","6.70978871861094","4.05377358697356","2.66682583978777","28877","17569","11308"
"Sub-Saharan Africa","2006","206587869","111024094","100","100","23.4832261656195","15.2141047500962","8.39687231042731","501580","340416","161164"
"Oceania","2006","5468055","2742482","100","100","4.70296746021226","2.74556013067992","1.96279630481145","2579","1508","1071"
"Oceania (exc. Australia and New Zealand)","2006","2140839","1117608","100","100","10.1326540079891","5.95924430002297","4.198429173085","2197","1336","861"
"Australia and New Zealand","2006","3327217","1624875","100","100","1.14541252072553","0.529131618106023","0.616607168968569","382","172","210"
"North America, Europe, Australia and New Zealand","2006","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2006","0","0","NaN","NaN",,,,,,
"World","2006","1225972290","615657909","100","100","9.40619209043037","5.81681960101059","3.61037338006403","1159813","718323","441490"
"Least developed countries","2007","210538851","111984828","100","100","18.8966256537377","12.1000956229522","6.87977597798358","408729","272655","136074"
"Landlocked developing countries","2007","103707434","54456140","100","100","18.2335158425709","11.6602339687073","6.65083213261653","193470","127739","65731"
"Small island developing States","2007","11067863","5577002","100","100","8.24053263838109","4.92151379432437","3.33543422962787","9172","5503","3669"
"Europe and Northern America","2007","120915206","58736442","100","100","1.67906690313868","0.781603406160419","0.898165506197286","20360","9185","11174"
"Northern America","2007","44022175","21631009","100","100","1.44920246255886","0.648164620781064","0.801557382914922","6396","2805","3591"
"Europe","2007","76893032","37105433","99.99","99.99","1.81110253427219","0.859388914136245","0.952532215762528","13964","6380","7583"
"Latin America and the Caribbean","2007","110173091","54997809","100","100","3.63727081307441","1.73538029303593","1.90519676095185","40149","19105","21044"
"Central and Southern Asia","2007","382198692","194884982","100","100","10.1152185681705","5.88093023194896","4.25933720113587","389804","229897","159907"
"Central Asia","2007","12168463","5704497","100","100","3.85346568177847","1.96231273748494","1.89487127433107","4693","2241","2452"
"Southern Asia","2007","370030229","189180485","100","100","10.3165397734271","5.99885243514974","4.34374482248335","385111","227656","157455"
"Eastern and South-Eastern Asia","2007","307584197","148157119","100","100","4.22386060513391","2.41401015355248","1.81423002127365","129517","71617","57900"
"Eastern Asia","2007","195887378","92971267","100","100","2.8385627514258","1.53220225151403","1.30836517998632","55460","28512","26948"
"South-Eastern Asia","2007","111696819","55185852","100","100","6.62200676676539","3.89782802135317","2.73483867623841","74057","43105","30952"
"Northern Africa and Western Asia","2007","88762423","44971881","100","100","5.65858523023899","3.27390332091899","2.39251477137525","50474","29495","20979"
"Western Asia","2007","45827786","23157008","100","100","5.19759781386508","2.91451751184548","2.28975382965403","23912","13518","10394"
"Northern Africa","2007","42934638","21814874","100","100","6.14892059909344","3.65525841077774","2.5028106078406","26562","15977","10585"
"Sub-Saharan Africa","2007","212228148","114122549","100","100","22.640285323606","14.5870746920384","8.17242236705055","496399","335389","161010"
"Oceania","2007","5513417","2769879","100","100","4.68657412911766","2.72924189808138","1.96268888377077","2592","1514","1078"
"Oceania (exc. Australia and New Zealand)","2007","2186320","1141328","100","100","10.0322345794794","5.88366333390117","4.17312450521736","2221","1347","874"
"Australia and New Zealand","2007","3327097","1628552","100","100","1.11261997310375","0.512594162319848","0.600333538251105","371","167","204"
"North America, Europe, Australia and New Zealand","2007","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2007","0","0","NaN","NaN",,,,,,
"World","2007","1227375173","618640660","100","100","9.1421862357105","5.61110060848415","3.55101070555705","1129298","696204","433094"
"Least developed countries","2008","215128414","114360298","100","100","19.6205672485225","12.4874846648584","7.22328322213043","433512","287409","146103"
"Landlocked developing countries","2008","105532739","55537914","100","100","17.4437940305838","11.0624928017382","6.45268399913806","188290","123561","64729"
"Small island developing States","2008","11088035","5589089","100","100","8.06016887990335","4.79249179854721","3.28341281032086","8987","5370","3617"
"Europe and Northern America","2008","120093196","58869102","100","100","1.60725843975096","0.748693928997325","0.859207794413102","19344","8818","10525"
"Northern America","2008","44012178","21800711","100","100","1.39680651358565","0.625013584759683","0.77227561157444","6158","2726","3432"
"Europe","2008","76081019","37068391","99.99","99.99","1.72938430279002","0.821429615455519","0.908701121347177","13186","6092","7093"
"Latin America and the Caribbean","2008","109805034","54649926","100","100","3.58152520612909","1.69883254899906","1.88589647945341","39407","18584","20823"
"Central and Southern Asia","2008","384311920","196023674","100","100","9.67937084332315","5.5722769649406","4.13010798396445","374922","219070","155852"
"Central Asia","2008","11961979","5663347","100","100","3.77786919447176","1.91928184989134","1.86216135707467","4524","2176","2348"
"Southern Asia","2008","372349941","190360327","100","100","9.86535301434921","5.68075141914544","4.20850908918456","370398","216894","153504"
"Eastern and South-Eastern Asia","2008","303295673","146919572","100","100","5.12517548019842","3.01719672667032","2.11435818813228","154988","88791","66197"
"Eastern Asia","2008","191822276","91796546","100","100","2.72108906537172","1.45835892949923","1.264574339152","52108","26794","25314"
"South-Eastern Asia","2008","111473397","55123026","100","100","9.20844253755371","5.60774442376222","3.62100377753339","102880","61997","40883"
"Northern Africa and Western Asia","2008","89248534","45404297","100","100","5.68337338232294","3.28371578100835","2.40756335509746","51005","29868","21137"
"Western Asia","2008","46068467","23341117","100","100","5.04692939690932","2.80056594877172","2.25267220520919","23343","13092","10251"
"Northern Africa","2008","43180067","22063180","100","100","6.35906821145626","3.79459608892863","2.57424032479601","27662","16776","10886"
"Sub-Saharan Africa","2008","217970029","117364289","100","100","21.8243087021316","13.9882139939361","7.9472627197859","491202","330656","160546"
"Oceania","2008","5564476","2801307","100","100","4.61534196947921","2.68442355212692","1.93611577213056","2577","1506","1071"
"Oceania (exc. Australia and New Zealand)","2008","2232284","1165883","100","100","9.80443420109467","5.74304676542027","4.0848469024648","2216","1343","873"
"Australia and New Zealand","2008","3332193","1635424","100","100","1.08121883641277","0.498217573142466","0.583291869529982","361","163","198"
"North America, Europe, Australia and New Zealand","2008","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2008","0","0","NaN","NaN",,,,,,
"World","2008","1230288860","622032164","100","100","9.14816080656933","5.58931275352032","3.57885137266922","1133448","697295","436153"
"Least developed countries","2009","219836960","116755125","100","100","18.556883926741","11.7780165932959","6.85966052897975","418566","276658","141908"
"Landlocked developing countries","2009","107601455","56768112","100","100","19.2095260854563","12.1817880469727","7.11440420255975","211743","139155","72588"
"Small island developing States","2009","11106114","5593509","100","100","7.92292248512627","4.68818194676287","3.24997702196519","8846","5257","3589"
"Europe and Northern America","2009","119745366","59133804","100","100","1.54265995468172","0.718473903950098","0.824778632655727","18503","8500","10002"
"Northern America","2009","44125488","21976456","100","100","1.34945227270733","0.603873153703322","0.746029626267139","5961","2655","3306"
"Europe","2009","75619878","37157348","99.99","99.99","1.65569357603035","0.786251000267312","0.870126713762058","12542","5845","6696"
"Latin America and the Caribbean","2009","109341123","54247525","100","100","3.52719303450022","1.66421997505097","1.86607862477159","38652","18071","20581"
"Central and Southern Asia","2009","386232042","196795992","100","100","9.2544209756179","5.27278060106916","4.00274597588135","360038","208081","151957"
"Central Asia","2009","11812371","5683356","100","100","3.70868963125459","1.87828568153908","1.83384844098431","4387","2137","2250"
"Southern Asia","2009","374419671","191112636","100","100","9.42683558411739","5.37355035939101","4.07518342810096","355651","205944","149707"
"Eastern and South-Eastern Asia","2009","299732496","146258054","100","100","3.90147787801565","2.18333969480534","1.72189767074531","116835","63936","52899"
"Eastern Asia","2009","188488542","91037884","100","100","2.61248694485638","1.39026691972294","1.22392160285007","49200","25331","23869"
"South-Eastern Asia","2009","111243954","55220171","100","100","6.06793660779126","3.48945362468679","2.58751198618356","67635","38605","29030"
"Northern Africa and Western Asia","2009","89993404","45986994","100","100","5.36105745457993","3.04979284846863","2.31833504776034","48521","28093","20428"
"Western Asia","2009","46437094","23598770","100","100","4.89768121783174","2.68614634463831","2.21749137955693","22835","12695","10140"
"Northern Africa","2009","43556311","22388225","100","100","5.85175062858123","3.43295861884749","2.42712422676701","25686","15398","10288"
"Sub-Saharan Africa","2009","223862289","120659600","100","100","22.2488342095886","14.2170091451485","8.14766042724563","514400","345540","168860"
"Oceania","2009","5621510","2836562","100","100","4.62184809552513","2.6809892163678","1.94607628870158","2608","1523","1085"
"Oceania (exc. Australia and New Zealand)","2009","2278724","1190351","100","100","9.77915430160015","5.71303875442352","4.08947889860981","2256","1364","892"
"Australia and New Zealand","2009","3342786","1646212","100","100","1.05116734943356","0.482810430405761","0.568631460227912","352","159","193"
"North America, Europe, Australia and New Zealand","2009","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2009","0","0","NaN","NaN",,,,,,
"World","2009","1234528229","625918530","100","100","8.84100912009378","5.36761418832297","3.49213938870122","1099560","673746","425813"
"Least developed countries","2010","224494394","119058894","100","100","17.6130891389374","10.9843765472113","6.70233354715312","404810","263002","141808"
"Landlocked developing countries","2010","109745967","58047323","100","100","16.0658233202302","10.0045166924784","6.12255988027474","180231","116731","63500"
"Small island developing States","2010","11110551","5579357","100","100","24.1091417678951","13.5197706952895","10.7344990381299","27128","15189","11939"
"Europe and Northern America","2010","119722504","59432671","100","100","1.48480602953083","0.690733133365825","0.794621767748497","17799","8213","9585"
"Northern America","2010","44356862","22127649","100","100","1.31158329658754","0.586650266060692","0.725358562320442","5823","2597","3226"
"Europe","2010","75365642","37305022","99.99","99.99","1.58691476486439","0.752468363535528","0.835074768673521","11976","5616","6359"
"Latin America and the Caribbean","2010","108822973","53842149","100","100","5.14717912058882","2.55393190601894","2.59988714931257","56163","27537","28626"
"Central and Southern Asia","2010","387695686","196940761","100","100","8.73348136879015","4.91379507559892","3.83854813210013","340748","194022","146726"
"Central Asia","2010","11717242","5763723","100","100","3.64909919649692","1.84086310478723","1.81157094582547","4283","2124","2159"
"Southern Asia","2010","375978444","191177038","100","100","8.89052986977312","5.00629295495973","3.90378038304276","336465","191898","144567"
"Eastern and South-Eastern Asia","2010","296940051","145674721","100","100","3.7513738852486","2.0789459361114","1.67591207974467","111377","60633","50744"
"Eastern Asia","2010","185863220","90281713","100","100","2.50806323907604","1.32475030620738","1.18488260646444","46600","23936","22664"
"South-Eastern Asia","2010","111076831","55393008","100","100","5.8168210503754","3.30694470102145","2.51820391043168","64777","36697","28080"
"Northern Africa and Western Asia","2010","90824818","46582708","100","100","5.20784121197282","2.93604498963237","2.27848595962612","47578","27394","20184"
"Western Asia","2010","46776782","23814937","100","100","4.72404994028475","2.55814141716086","2.17146343366946","22183","12200","9983"
"Northern Africa","2010","44048037","22767771","100","100","5.71715456681865","3.33117664091418","2.39395260490134","25395","15194","10201"
"Sub-Saharan Africa","2010","229988146","124053371","100","100","20.526943270337","13.017465246029","7.60852169099412","486905","325088","161817"
"Oceania","2010","5686769","2877921","100","100","4.50590349751667","2.60265658362804","1.9082133378955","2573","1500","1073"
"Oceania (exc. Australia and New Zealand)","2010","2327132","1215493","100","100","9.45119422837726","5.5092915453091","3.96374008279414","2226","1343","883"
"Australia and New Zealand","2010","3359637","1662429","100","100","1.03141117195704","0.472089298848162","0.559586047693813","347","157","190"
"North America, Europe, Australia and New Zealand","2010","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2010","0","0","NaN","NaN",,,,,,
"World","2010","1239680946","629404300","100","100","8.51347978949202","5.10596931248316","3.42499841380505","1063145","644389","418756"
"Least developed countries","2011","229195395","121339892","100","100","17.3134080586845","10.8272634432835","6.55714050306229","406096","264186","141910"
"Landlocked developing countries","2011","112078762","59436152","100","100","15.2941036913856","9.4352814386184","5.91462843667214","175148","112691","62457"
"Small island developing States","2011","11105962","5558427","100","100","7.93659286843618","4.6612963339721","3.29063516007226","8851","5194","3657"
"Europe and Northern America","2011","120075749","59906266","100","100","1.43496405996002","0.665505875121077","0.769970604800073","17246","7976","9269"
"Northern America","2011","44738129","22348482","100","100","1.28408232222654","0.573699866935181","0.710790235554857","5749","2565","3184"
"Europe","2011","75337621","37557784","99.99","100","1.52459653606807","0.720133076227237","0.80504319807558","11497","5411","6085"
"Latin America and the Caribbean","2011","108275565","53449425","100","100","3.41543498491448","1.59715047492396","1.82119322962214","37075","17087","19988"
"Central and Southern Asia","2011","388890256","196531206","100","100","8.24970447066131","4.58542502261384","3.68115912722172","322532","180650","141882"
"Central Asia","2011","11694227","5893365","100","100","3.5934695585258","1.80633250504243","1.7903710589231","4210","2131","2079"
"Southern Asia","2011","377196030","190637841","100","100","8.39363881842459","4.67121452017121","3.73989414609259","318322","178519","139803"
"Eastern and South-Eastern Asia","2011","295024705","145533342","100","100","3.65132897048648","2.00680237016437","1.64783347644823","107778","58470","49308"
"Eastern Asia","2011","184000577","89885191","100","100","2.47493945547628","1.30253603950339","1.17393250536916","45541","23431","22110"
"South-Eastern Asia","2011","111024128","55648151","100","100","5.58835136263858","3.14331474349896","2.45274637297583","62237","35039","27198"
"Northern Africa and Western Asia","2011","91847696","47293674","100","100","5.17202048241316","2.90230203372175","2.27632503145963","47799","27492","20307"
"Western Asia","2011","47198676","24094682","100","100","4.73359466588597","2.55600771863348","2.18316713931151","22432","12333","10099"
"Northern Africa","2011","44649021","23198992","100","100","5.63074346526404","3.26183932664482","2.37665640996317","25367","15159","10208"
"Sub-Saharan Africa","2011","236273681","127546814","100","100","20.975469790779","13.2179217501166","7.86146020651374","511049","339424","171625"
"Oceania","2011","5761828","2928908","100","100","4.43948382584902","2.55229867998249","1.89201413103564","2570","1497","1073"
"Oceania (exc. Australia and New Zealand)","2011","2375537","1240812","100","100","9.27294357082165","5.39316667296271","3.90081464138012","2229","1342","887"
"Australia and New Zealand","2011","3386292","1688096","100","100","1.00623067218641","0.458991752066277","0.547490213612432","341","155","186"
"North America, Europe, Australia and New Zealand","2011","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2011","0","0","NaN","NaN",,,,,,
"World","2011","1246149479","633189633","100","100","8.33302451888085","4.98288152365804","3.36691995847564","1046051","632598","413453"
"Least developed countries","2012","233969789","123624126","100","100","15.469946612153","9.62975704165569","5.89697601681972","369772","239246","130526"
"Landlocked developing countries","2012","114609289","60896987","100","100","14.5896791286987","8.9209007472834","5.71980418686028","170759","109138","61621"
"Small island developing States","2012","11112235","5552317","100","100","7.41280270120248","4.33740694950178","3.08879310437714","8267","4827","3440"
"Europe and Northern America","2012","120814991","60729142","100","100","1.39392191172583","0.643819481544567","0.7505856718594","16846","7822","9023"
"Northern America","2012","45248912","22702167","100","100","1.26798595859667","0.565424888951146","0.702958539899913","5739","2568","3171"
"Europe","2012","75566079","38026975","99.99","100","1.46927434099187","0.690620534511901","0.77919193242888","11107","5254","5852"
"Latin America and the Caribbean","2012","107714314","53102707","100","100","3.30165255068393","1.53095249208479","1.77341507282432","35659","16272","19387"
"Central and Southern Asia","2012","389860010","195944520","100","100","7.77593182822833","4.26642633403721","3.52454269596465","304488","167554","136934"
"Central Asia","2012","11788401","6081266","100","100","3.5377446431033","1.77272892313208","1.76815017091972","4178","2158","2020"
"Southern Asia","2012","378071610","189863254","100","100","7.90840068307341","4.34619588704491","3.57775441756301","300310","165396","134914"
"Eastern and South-Eastern Asia","2012","294247191","146473572","100","100","3.47697654653534","1.89090692713014","1.58907441121711","102448","55446","47002"
"Eastern Asia","2012","183094697","90430452","100","100","2.31712270322459","1.20732619393117","1.11113801532436","42453","21849","20604"
"South-Eastern Asia","2012","111152494","56043121","100","100","5.37796950537461","2.99293854647397","2.39219063847304","59995","33597","26398"
"Northern Africa and Western Asia","2012","93163220","48234695","100","100","5.35384566773167","3.01361165873156","2.34730788340413","50233","29116","21117"
"Western Asia","2012","47794639","24526499","100","100","5.26578994766846","2.90527975765668","2.36738811478016","25302","14272","11030"
"Northern Africa","2012","45368581","23708197","100","100","5.44413757719342","3.12567032983971","2.32573673365712","24931","14844","10087"
"Sub-Saharan Africa","2012","242847158","131122268","100","100","19.1748924257955","12.0416689297773","7.22016634880853","479618","317699","161919"
"Oceania","2012","5845050","2988885","100","100","4.36126956576377","2.49280353349889","1.87313539078571","2563","1492","1071"
"Oceania (exc. Australia and New Zealand)","2012","2422179","1264917","100","100","9.08439820794715","5.27100329230729","3.8336018435787","2226","1337","889"
"Australia and New Zealand","2012","3422872","1723968","100","100","0.984698771059556","0.449443415074042","0.535496031150569","337","155","182"
"North America, Europe, Australia and New Zealand","2012","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2012","0","0","NaN","NaN",,,,,,
"World","2012","1254491932","638595787","100","100","7.84937076865877","4.65097125286835","3.21334468956714","991857","595403","396454"
"Least developed countries","2013","238746038","125902362","100","100","14.7582584498689","9.14699937671183","5.66305907094938","359555","231384","128171"
"Landlocked developing countries","2013","117224892","62363179","100","100","14.1197759344109","8.57178966247739","5.59595360923285","168946","107373","61573"
"Small island developing States","2013","11135073","5565388","100","100","7.25461967175678","4.22078809859682","3.04669101031644","8107","4708","3399"
"Europe and Northern America","2013","121851994","61702631","100","100","1.36217179475362","0.626214094854391","0.736418855766309","16593","7730","8862"
"Northern America","2013","45779227","23051351","100","100","1.26233630720862","0.561414666076672","0.701315369866227","5778","2589","3189"
"Europe","2013","76072767","38651280","99.99","100","1.4220954869455","0.66485986697759","0.757739410491561","10815","5141","5673"
"Latin America and the Caribbean","2013","107132236","52834083","100","100","3.22629458690693","1.48789321696585","1.740991779801","34657","15734","18923"
"Central and Southern Asia","2013","390616397","195529296","100","100","7.34118848277343","3.97830208496589","3.37631841238701","287843","155885","131958"
"Central Asia","2013","11994757","6325958","100","100","3.48411157728457","1.74051262677155","1.74663899774294","4186","2204","1982"
"Southern Asia","2013","378621640","189203338","100","100","7.46420301380324","4.05303533119045","3.42504952936624","283657","153681","129976"
"Eastern and South-Eastern Asia","2013","294682638","148123223","100","100","3.42001391760982","1.8500561183352","1.57286769277296","100998","54858","46140"
"Eastern Asia","2013","183182900","91642906","100","100","2.23467342457673","1.15686684774483","1.07905489967216","40982","21216","19766"
"South-Eastern Asia","2013","111499739","56480317","100","100","5.36057957004121","2.97377743004054","2.39392112862226","60016","33642","26374"
"Northern Africa and Western Asia","2013","94879099","49432107","100","100","5.26983372530387","2.94757706317214","2.32912192850548","50379","29184","21195"
"Western Asia","2013","48649761","25128332","100","100","5.23933291495637","2.8768668787721","2.36928214551524","25638","14479","11159"
"Northern Africa","2013","46229338","24303776","100","100","5.29981241205457","3.02068097262271","2.28603682737905","24741","14705","10036"
"Sub-Saharan Africa","2013","249773202","134812433","100","100","18.4117701893267","11.5144158491492","6.97769846193832","473249","312255","160994"
"Oceania","2013","5936458","3055073","100","100","4.28304021780757","2.42906667608216","1.85848793283092","2558","1486","1072"
"Oceania (exc. Australia and New Zealand)","2013","2468672","1288346","100","100","8.90848959805535","5.1522328019553","3.77571013370157","2224","1331","893"
"Australia and New Zealand","2013","3467786","1766728","100","100","0.964341869593599","0.438567948322548","0.5260046100337","334","155","179"
"North America, Europe, Australia and New Zealand","2013","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2013","0","0","NaN","NaN",,,,,,
"World","2013","1264872023","645488845","100","100","7.58302209901895","4.46054562409455","3.13646682831048","966279","577134","389145"
"Least developed countries","2014","243468708","128153375","100","100","14.8743076090269","9.19679481822562","5.73021237830935","369345","236809","132536"
"Landlocked developing countries","2014","119893833","63799624","100","100","14.7370975937761","8.92983076224998","5.85959199638977","180386","114455","65931"
"Small island developing States","2014","11168476","5596073","100","100","7.08800180500135","4.09803724880463","3.00226796213648","7947","4596","3351"
"Europe and Northern America","2014","123019212","62604769","100","100","1.33561040174657","0.61088728899567","0.725166107508304","16417","7651","8765"
"Northern America","2014","46217858","23294456","100","100","1.265022213497","0.560491302814396","0.704926015583509","5845","2612","3233"
"Europe","2014","76801354","39310313","100","100","1.37782059864533","0.640751101182076","0.737542078362113","10572","5039","5532"
"Latin America and the Caribbean","2014","106556844","52629202","100","100","3.15574066269075","1.44738719080754","1.71082970488382","33714","15246","18468"
"Central and Southern Asia","2014","391372589","195519622","100","100","6.92694837741004","3.70574069513802","3.2331890424817","272029","145178","126851"
"Central Asia","2014","12280481","6597971","100","100","3.42656342152747","1.70815646985842","1.72134728216583","4214","2256","1958"
"Southern Asia","2014","379092108","188921652","100","100","7.04138519158815","3.77543290186091","3.2783294024162","267815","142922","124893"
"Eastern and South-Eastern Asia","2014","296086349","150129002","100","100","3.2461531841067","1.73150922759984","1.51727112546137","96360","52035","44325"
"Eastern Asia","2014","184084486","93257981","100","100","2.1606236938706","1.11220816665907","1.04958288186441","39832","20756","19076"
"South-Eastern Asia","2014","112001863","56871022","100","100","5.02723433657337","2.74621852145154","2.28729723314761","56528","31279","25249"
"Northern Africa and Western Asia","2014","96848383","50751277","100","100","5.1265984848442","2.8419925811283","2.29111724191998","50035","28888","21147"
"Western Asia","2014","49635782","25794242","100","100","5.0901905440961","2.76268745145044","2.33395106997894","25414","14272","11142"
"Northern Africa","2014","47212601","24957035","100","100","5.16261547084296","2.92395145552407","2.24522895579215","24621","14616","10005"
"Sub-Saharan Africa","2014","256836701","138507699","100","100","18.4065549491305","11.4712350286015","7.01579980905221","486223","319604","166619"
"Oceania","2014","6033906","3124026","100","100","4.2018875371973","2.36593614658061","1.84030543576785","2552","1480","1072"
"Oceania (exc. Australia and New Zealand)","2014","2514812","1311473","100","100","8.73617724798903","5.03884665553684","3.71605522489392","2221","1325","896"
"Australia and New Zealand","2014","3519094","1812554","100","100","0.942792016916605","0.427482196056022","0.51553020084295","331","155","176"
"North America, Europe, Australia and New Zealand","2014","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2014","0","0","NaN","NaN",,,,,,
"World","2014","1276753982","653265596","100","100","7.44102071454411","4.35383869018412","3.10068189315233","957332","570084","387248"
"Least developed countries","2015","247990898","130294318","100","100","14.7079446197377","9.04765333761695","5.71197121757185","371684","236843","134841"
"Landlocked developing countries","2015","122540720","65161965","100","100","14.6628512620951","8.8164358140356","5.89841847595723","183297","115408","67889"
"Small island developing States","2015","11203071","5640285","100","100","6.92595466440316","3.97150706882253","2.96622799101462","7794","4489","3305"
"Europe and Northern America","2015","124093229","63320397","100","100","1.31154884821971","0.595935442405887","0.71604011949925","16255","7549","8706"
"Northern America","2015","46506322","23408864","100","100","1.27249867115675","0.561168330256018","0.711729741091157","5917","2628","3289"
"Europe","2015","77586907","39911533","100","100","1.33456724419145","0.616327400830373","0.718682787255367","10339","4921","5417"
"Latin America and the Caribbean","2015","106007981","52448731","100","100","3.091542654441","1.41019259927151","1.68372443090119","32854","14803","18051"
"Central and Southern Asia","2015","391765904","195765623","100","100","6.58625969543558","3.47752182167061","3.11958630320901","258872","136393","122479"
"Central Asia","2015","12623496","6879671","100","100","3.36210136876192","1.67237243639756","1.69255952225637","4249","2303","1946"
"Southern Asia","2015","379142408","188885953","100","100","6.69463859229091","3.54320805344317","3.16263641767294","254623","134090","120533"
"Eastern and South-Eastern Asia","2015","297379533","152019349","100","100","3.15152256372198","1.66635869516851","1.48764281509371","93987","50706","43281"
"Eastern Asia","2015","184909008","94823355","100","100","2.09536636639063","1.0726304914967","1.02383407053621","38809","20353","18456"
"South-Eastern Asia","2015","112470526","57195994","100","100","4.88705117838784","2.64990444306465","2.24309071136543","55178","30353","24825"
"Northern Africa and Western Asia","2015","98893891","52102181","100","100","5.08683257321496","2.8048684213023","2.28838276446458","50709","29269","21440"
"Western Asia","2015","50602001","26450330","100","100","5.16123351120878","2.79114949261523","2.3767177932562","26280","14786","11494"
"Northern Africa","2015","48291890","25651851","100","100","5.00697004089035","2.81901418939493","2.19414116657761","24429","14483","9946"
"Sub-Saharan Africa","2015","263882634","142067818","100","100","18.0188739677745","11.1880266556275","6.90813571870868","488566","319680","168886"
"Oceania","2015","6136663","3192629","100","100","4.12407651599644","2.30421847182291","1.82406107940638","2548","1473","1075"
"Oceania (exc. Australia and New Zealand)","2015","2561427","1335257","100","100","8.56472516211282","4.91950428430178","3.66324221357516","2217","1317","900"
"Australia and New Zealand","2015","3575236","1857372","100","100","0.928870011138283","0.419860025127008","0.509223788723923","331","156","175"
"North America, Europe, Australia and New Zealand","2015","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2015","0","0","NaN","NaN",,,,,,
"World","2015","1288159833","660916727","100","100","7.26941852428031","4.22663982368045","3.05569401862807","943794","559875","383919"
"Least developed countries","2016","252364688","132336386","100","100","14.431056260873","8.85065528981271","5.63023221560228","370833","235294","135539"
"Landlocked developing countries","2016","125175443","66469233","100","100","14.3951514334515","8.63543771346768","5.80988461671398","183710","115296","68414"
"Small island developing States","2016","11242290","5692957","100","100","6.77331755221433","3.85522178307251","2.92938921425162","7654","4398","3256"
"Europe and Northern America","2016","125117293","63799012","100","100","1.28864817466168","0.581831688894894","0.707227973412891","16102","7426","8676"
"Northern America","2016","46716246","23372904","100","100","1.2834115738255","0.562886674487769","0.720930701622948","5999","2632","3367"
"Europe","2016","78401048","40426108","100","100","1.29117544781765","0.59278534972926","0.698804339062919","10103","4794","5309"
"Latin America and the Caribbean","2016","105540337","52325510","100","100","3.04374775673888","1.38154468479186","1.66450265674527","32198","14468","17730"
"Central and Southern Asia","2016","391584262","196050048","100","100","6.17778606888242","3.21428441386906","2.97305790871078","242675","126235","116440"
"Central Asia","2016","12997974","7149427","100","100","3.29316792788437","1.63445860812188","1.66142484991013","4284","2339","1945"
"Southern Asia","2016","378586288","188900621","100","100","6.27763362597644","3.27402790398468","3.01347191312315","238391","123896","114495"
"Eastern and South-Eastern Asia","2016","298802566","153685015","100","100","3.06504594529955","1.60712720050954","1.46026557731926","91851","49438","42413"
"Eastern Asia","2016","185813407","96116595","100","100","2.03473948014476","1.03523713551741","1.00053813886412","37869","19911","17958"
"South-Eastern Asia","2016","112989159","57568420","100","100","4.75945772013342","2.56122953729225","2.20387280697082","53982","29527","24455"
"Northern Africa and Western Asia","2016","100948572","53402915","100","100","4.81769263654097","2.61319859313474","2.21026991764552","48988","27947","21041"
"Western Asia","2016","51515239","27054248","100","100","4.78484178318783","2.51381639191392","2.27674871952536","24770","13619","11151"
"Northern Africa","2016","49433333","26348668","100","100","4.84924447489554","2.71523181945452","2.13982277031495","24218","14328","9890"
"Sub-Saharan Africa","2016","270910072","145471348","100","100","17.6825600668496","10.9502348346009","6.80686196929923","491695","320343","171352"
"Oceania","2016","6247630","3254611","100","100","4.05236235697293","2.25885287716782","1.79756992580392","2549","1472","1077"
"Oceania (exc. Australia and New Zealand)","2016","2608569","1359477","100","100","8.41877260430068","4.83207174801021","3.60411620437816","2219","1317","902"
"Australia and New Zealand","2016","3639061","1895134","100","100","0.910268858043017","0.408858459268333","0.501615488510425","330","155","175"
"North America, Europe, Australia and New Zealand","2016","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2016","0","0","NaN","NaN",,,,,,
"World","2016","1299150730","667988457","100","100","7.07199874119302","4.0884812574072","2.99576561535579","926061","547331","378730"
"Least developed countries","2017","256860019","134478853","100","100","14.3725260883008","8.77866909638806","5.64339852009981","375670","237150","138520"
"Landlocked developing countries","2017","127812041","67716310","100","100","14.1315090843877","8.44230312876073","5.73764489305925","183981","114821","69160"
