"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern America","1987","21179359","9955213","100","100","5.06262751417597","2.41090100477284","2.65813500976904","10781","4806","5975"
"Europe","1987","52895946","25731792","92.85","92","4.17296432473746","1.89351951070983","2.28376917551948","22175","9754","12422"
"Latin America and the Caribbean","1987","41335403","21601969","45.15","44.54",,,,,,
"Central and Southern Asia","1987","107691495","57045962","94.59","94.75","25.6185461155415","11.9692825135777","13.8146146272537","278285","137382","140903"
"Central Asia","1987","4576542","2329732","8.89","8.88",,,,,,
"Southern Asia","1987","103114953","54716230","98.4","98.4","25.6891217999774","12.0035214981934","13.8518715395998","267168","132151","135018"
"Eastern and South-Eastern Asia","1987","183356843","94851045","89.47","89.41","6.48221633381274","3.77201993432914","2.72045802137069","119912","71691","48221"
"Eastern Asia","1987","140930808","72674061","95.22","95.11","5.74824420141984","3.52091946854009","2.23519467332101","81814","51266","30548"
"South-Eastern Asia","1987","42426035","22176984","70.38","70.71","9.79831108830842","4.87805964101399","4.94437038089979","41762","21689","20073"
"Northern Africa and Western Asia","1987","25805985","13690430","20.62","20.85",,,,,,
"Western Asia","1987","13049542","6905597","5.06","5.17",,,,,,
"Northern Africa","1987","12756443","6784834","36.54","36.8",,,,,,
"Sub-Saharan Africa","1987","43648546","23697959","86.91","87.08","35.8857422854777","16.7764465159014","19.4353519114363","158496","80186","78310"
"Oceania","1987","2137052","1100837","75.94","75.29","4.85872368439988","2.22366315058719","2.64093307938456","1038","490","548"
"Oceania (exc. Australia and New Zealand)","1987","515445","272742","0.25","0.25",,,,,,
"Australia and New Zealand","1987","1621607","828095","100","100","4.85634073163865","2.2255259991496","2.63668273847505","788","369","419"
"Europe, Northern America, Australia and New Zealand","1987","75696911","36515100","95.01","94.37","4.44950737168437","2.05100423829756","2.40343258380268","33851","14994","18857"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1987","42941480","22449726","69.54","69.86","9.79823398914981","4.8778441461847","4.94450838424286","42269","21955","20315"
"World","1987","478050627","247675205","83.6","83.3","13.9695793337092","6.96591901577014","7.05278947828005","672371","346263","326108"
"Least developed countries","1988","47001594","25504703","77.35","77.61","37.8758940302647","17.1563909334221","21.0811800633472","179872","88271","91601"
"Landlocked developing countries","1988","24449017","13044162","92.85","92.81","34.7020341165414","15.8532996539154","19.152362606101","85797","41689","44108"
"Small island developing States","1988","4297050","2197803","58.45","57.34","17.5293395124007","8.27305996941259","9.33349611608054","7589","3652","3937"
"Europe and Northern America","1988","73170130","35433438","99.69","99.67","4.53271652333787","2.10438070543678","2.43345673730668","33317","14929","18388"
"Northern America","1988","20672357","9795748","100","100","4.99094090317653","2.3706655375841","2.62650192318614","10371","4650","5721"
"Europe","1988","52497774","25637691","99.57","99.55","4.35239636735107","2.00215700613842","2.35495434956278","22942","10276","12666"
"Latin America and the Caribbean","1988","41949499","21953785","87","86.87","8.78149306945319","3.95295866671077","4.84769714920199","36825","17391","19434"
"Central and Southern Asia","1988","109994439","58345457","99.96","99.95","24.3900803115709","11.2628917296123","13.2767228742149","270234","132172","138062"
"Central Asia","1988","4623314","2371200","100","100","7.19729353781262","2.91199888826073","4.29780986710684","3323","1383","1940"
"Southern Asia","1988","105371126","55974257","99.95","99.95","25.1406847170524","11.615282935935","13.6843493708541","266915","130791","136124"
"Eastern and South-Eastern Asia","1988","184390366","95149122","92.33","92.31","6.46484904583233","3.69329330130142","2.78182985811123","120133","70413","49720"
"Eastern Asia","1988","141219227","72607986","98.25","98.21","5.61391456532456","3.36862058770288","2.25288308596677","79950","49000","30949"
"South-Eastern Asia","1988","43171140","22541136","72.96","73.31","10.227475722041","5.09314024388404","5.16061923566942","44367","23020","21348"
"Northern Africa and Western Asia","1988","26427731","14040702","46.3","45.79",,,,,,
"Western Asia","1988","13368934","7086444","18.22","17.16",,,,,,
"Northern Africa","1988","13058797","6954258","75.04","74.97","10.4488859943787","5.05687066187511","5.41942064175118","13686","7051","6635"
"Sub-Saharan Africa","1988","44997840","24445990","88.91","89.05","36.2334316910977","16.8415247052796","19.7240907474302","164922","83041","81881"
"Oceania","1988","2156541","1115331","75.74","75.29","4.72771014004936","2.14127795036875","2.59198234432221","1019","478","540"
"Oceania (exc. Australia and New Zealand)","1988","524400","276304","0.25","0.25",,,,,,
"Australia and New Zealand","1988","1632141","839027","100","100","4.7251978809949","2.14304338353214","2.58770005093551","771","360","411"
"Europe, Northern America, Australia and New Zealand","1988","74802271","36272465","99.7","99.68","4.53678915690203","2.10527790269231","2.4366410607918","34088","15289","18800"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1988","43695540","22817440","72.09","72.43","10.2273842931043","5.09292736461319","5.16074020349518","44906","23301","21605"
"World","1988","483086545","250483824","91.8","91.7","13.5794158901432","6.67430836645223","6.95150400503121","659996","335481","324516"
"Least developed countries","1989","48307565","26206330","85.58","85.6","36.4403348775317","16.9049629727805","19.8712954180139","178076","89359","88717"
"Landlocked developing countries","1989","25018176","13375631","92.9","92.85","34.8774354361236","15.8599119657065","19.3240004158376","88202","42766","45435"
"Small island developing States","1989","4314730","2206767","59.96","58.81","17.1879581230695","8.03179870846528","9.23029528838014","7469","3559","3909"
"Europe and Northern America","1989","72278913","35150005","99.72","99.7","4.58130706845561","2.13735013590494","2.4491917127908","33251","15042","18209"
"Northern America","1989","20177622","9602575","100","100","5.00281335262354","2.39076748733041","2.61830562525374","10142","4597","5545"
"Europe","1989","52101291","25547430","99.61","99.59","4.41841046965652","2.04169021481487","2.38158270895443","23106","10443","12663"
"Latin America and the Caribbean","1989","42562928","22322804","94.57","94.47","8.48197166515097","3.82219495508601","4.67765562178409","36077","17097","18980"
"Central and Southern Asia","1989","112387993","59722815","99.95","99.95","23.8766583614478","11.0196351119034","13.0002816092301","270182","132354","137828"
"Central Asia","1989","4664782","2423096","100","100","7.61582926584969","3.06780318919672","4.5620214606391","3539","1489","2050"
"Southern Asia","1989","107723211","57299719","99.95","99.95","24.5767512941513","11.3546709327768","13.3739370152585","266647","130867","135780"
"Eastern and South-Eastern Asia","1989","183980091","93953433","97.49","97.47","6.73299614792089","3.84262232453545","2.90152328152216","124663","72345","52319"
"Eastern Asia","1989","140128249","71088342","98.23","98.22","5.48662707381364","3.25179960853008","2.24211838497013","77302","46308","30994"
"South-Eastern Asia","1989","43851842","22865091","95.13","95.12","10.8457198553826","5.73695927130256","5.13823844878707","47933","26311","21623"
"Northern Africa and Western Asia","1989","27059715","14396217","46.12","45.73",,,,,,
"Western Asia","1989","13696132","7267790","17.81","16.94",,,,,,
"Northern Africa","1989","13363583","7128427","75.13","75.08","9.92991850468816","4.72272338309172","5.23190395675101","13291","6749","6541"
"Sub-Saharan Africa","1989","46402832","25205124","89.15","89.3","36.4833778014044","16.8148618399228","20.0048955157003","171151","85483","85668"
"Oceania","1989","2170026","1118874","75.6","75.13","4.60211979521896","2.08558504225538","2.52179416916245","998","467","531"
"Oceania (exc. Australia and New Zealand)","1989","532564","279981","0.59","0.61",,,,,,
"Australia and New Zealand","1989","1637462","838894","100","100","4.59250922860877","2.08390764835785","2.51384019105185","752","350","402"
"Europe, Northern America, Australia and New Zealand","1989","73916375","35988899","99.73","99.71","4.58142267255457","2.1361008136029","2.45055649467372","34003","15392","18611"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1989","44384406","23145071","93.99","93.98","10.8456256430911","5.73673561246924","5.13836748637087","48515","26632","21883"
"World","1989","486842496","251869271","94.4","94.2","13.4788233764129","6.63809076448756","6.88644546194655","660244","335500","324744"
"Least developed countries","1990","49615099","26894505","100","100","39.275669172432","18.072935964927","21.5929817845897","197291","98099","99192"
"Landlocked developing countries","1990","25577431","13709129","100","100","37.9910906506801","17.2747422709114","21.0805087351074","98348","47777","50571"
"Small island developing States","1990","4325019","2209431","100","100","15.2211118037763","7.17736363685562","8.10189843816018","6625","3183","3442"
"Europe and Northern America","1990","71563002","34816999","100","100","4.54994570892386","2.11976685605938","2.43534120844134","32696","14776","17920"
"Northern America","1990","19824452","9392460","100","100","4.77085453281079","2.25192949413475","2.52461028303351","9509","4235","5274"
"Europe","1990","51738550","25424539","100","100","4.46591330528778","2.07093623606779","2.39994720685527","23187","10541","12646"
"Latin America and the Caribbean","1990","43202027","22696334","100","100","8.51727033237781","3.8383944679978","4.69690443638533","36765","17457","19308"
"Central and Southern Asia","1990","114872113","61136544","100","100","23.8060971262877","10.9202228018918","13.0281445657491","275191","134258","140933"
"Central Asia","1990","4705221","2474139","100","100","8.21707866180576","3.25038758501247","4.98288739211009","3840","1611","2229"
"Southern Asia","1990","110166892","58662406","100","100","24.467225509878","11.2424100997486","13.3751847219333","271351","132647","138704"
"Eastern and South-Eastern Asia","1990","183104056","91616230","100","100","6.69130861295941","3.77021222934436","2.93215121598789","122943","69213","53730"
"Eastern Asia","1990","138623472","68471611","100","100","5.42837691155695","3.16287245307457","2.27269269560355","75305","43382","31923"
"South-Eastern Asia","1990","44480584","23144620","100","100","10.6338145418197","5.56481984275458","5.09736059243546","47638","25831","21807"
"Northern Africa and Western Asia","1990","27668508","14727617","100","100","12.4332837229595","6.42635592387513","6.04578013406339","34685","18990","15695"
"Western Asia","1990","13967199","7409029","100","100","9.6995540298821","6.03247498063633","3.68933486954153","13814","8966","4848"
"Northern Africa","1990","13701309","7318588","100","100","15.2284108225139","6.82494585797141","8.46121228024796","20871","10024","10847"
"Sub-Saharan Africa","1990","47861310","25988508","100","100","39.659413456863","18.0734396279682","21.9832874473995","192033","94797","97236"
"Oceania","1990","2182992","1113973","100","100","6.71114092695335","3.25330618361194","3.4691208556729","1469","726","743"
"Oceania (exc. Australia and New Zealand)","1990","540466","284433","100","100","13.6996430201527","6.77994607577772","6.96693237015818","745","387","358"
"Australia and New Zealand","1990","1642526","829540","100","100","4.40140268694056","2.04121569749063","2.36501449416026","724","339","385"
"Europe, Northern America, Australia and New Zealand","1990","73205528","35646539","100","100","4.54660315401589","2.11793888773164","2.43381894607582","33420","15115","18305"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1990","45021050","23429053","100","100","10.6705657385846","5.57958058230195","5.11955009860302","48383","26218","22165"
"World","1990","490454006","252096205","100","100","14.0948013199766","6.92208628842855","7.22271126214114","695784","350218","345566"
"Least developed countries","1991","50974168","27592469","100","100","40.5786663446422","18.7361317431912","22.2595932735745","209638","104373","105265"
"Landlocked developing countries","1991","26230375","14079745","100","100","38.0926075040565","17.1778464611545","21.2803109571698","101061","48791","52270"
"Small island developing States","1991","4333713","2206261","100","100","15.2041552840926","7.15163660021087","8.11052219123137","6632","3167","3465"
"Europe and Northern America","1991","71120734","34489542","100","100","4.60566908981708","2.15274565293456","2.45821534928969","32897","14865","18032"
