"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Southern Asia","1968","65112988","36313372","17.21","15.96",,,,,,
"Eastern and South-Eastern Asia","1968","111332671","63174701","8.13","7.67",,,,,,
"Eastern Asia","1968","88044385","50081495","0","0",,,,,,
"South-Eastern Asia","1968","23288286","13093207","38.89","36.99",,,,,,
"Northern Africa and Western Asia","1968","14355715","8052229","0","0",,,,,,
"Western Asia","1968","7234281","4027886","0","0",,,,,,
"Northern Africa","1968","7121435","4024344","0","0",,,,,,
"Sub-Saharan Africa","1968","24428829","13069839","37.5","36.56",,,,,,
"Oceania","1968","1619658","853078","0","0",,,,,,
"Oceania (exc. Australia and New Zealand)","1968","334003","179772","0","0",,,,,,
"Australia and New Zealand","1968","1285655","673306","0","0",,,,,,
"Europe, Northern America, Australia and New Zealand","1968","69798138","38219413","0","0",,,,,,
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1968","23622289","13272979","38.34","36.49",,,,,,
"World","1968","313033646","174450167","9.4","8.8",,,,,,
"Least developed countries","1969","28132077","15189472","37.08","36.6",,,,,,
"Landlocked developing countries","1969","14619799","8113522","6.98","6.9",,,,,,
"Small island developing States","1969","2856917","1573042","0.7","0.76",,,,,,
"Europe and Northern America","1969","70812327","37941681","94.52","94.3","15.3285599413477","6.56350328363198","8.82296622550824","108230","49970","58260"
"Northern America","1969","19451777","10400782","100","100","17.8855432967585","7.54966994618825","10.4144993835711","34715","15764","18951"
"Europe","1969","51360550","27540900","92.44","92.15","14.2792016219817","6.15907452397684","8.17044950540312","73113","34030","39083"
"Latin America and the Caribbean","1969","26278509","14515028","3.61","3.57",,,,,,
"Central and Southern Asia","1969","69918070","39311923","87.82","87.75","85.9248524279341","40.5919006057076","47.2509580134323","621993","325761","296233"
"Central Asia","1969","2485766","1481663","0","0",,,,,,
"Southern Asia","1969","67432305","37830261","91.06","91.19","85.9248524279341","40.5919006057076","47.2509580134323","599997","313483","286514"
"Eastern and South-Eastern Asia","1969","116327241","65780690","16.88","15.25",,,,,,
"Eastern Asia","1969","92051352","52051655","11.19","9.48",,,,,,
"South-Eastern Asia","1969","24275889","13729035","38.47","37.1",,,,,,
"Northern Africa and Western Asia","1969","14996964","8397063","8.58","9.03",,,,,,
"Western Asia","1969","7550058","4201829","0","0",,,,,,
"Northern Africa","1969","7446906","4195234","17.28","18.08",,,,,,
"Sub-Saharan Africa","1969","25038853","13441868","37.21","36.52",,,,,,
"Oceania","1969","1667426","868764","79.47","78.74","16.6055433489192","7.7904301482366","8.88432592118578","2784","1359","1425"
"Oceania (exc. Australia and New Zealand)","1969","342391","184699","0","0",,,,,,
"Australia and New Zealand","1969","1325036","684065","100","100","16.6055433489192","7.7904301482366","8.88432592118578","2214","1070","1144"
"Europe, Northern America, Australia and New Zealand","1969","72137362","38625746","94.62","94.4","15.3526167551283","6.58653434829897","8.82420332512666","110455","51050","59405"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1969","24618280","13913734","37.93","36.6",,,,,,
"World","1969","325039389","180257016","49.5","48.4",,,,,,
"Least developed countries","1970","28848942","15661178","38.42","38.14",,,,,,
"Landlocked developing countries","1970","15156542","8368957","9.51","9.38",,,,,,
"Small island developing States","1970","2946978","1624299","0.72","0.79",,,,,,
"Europe and Northern America","1970","73128867","38283696","94.5","94.28","15.7646153505906","6.67190008714682","9.15378842523583","115342","51256","64086"
"Northern America","1970","20181686","10699336","100","100","18.4198222765779","7.82025625117769","10.6831106885443","37169","16800","20369"
"Europe","1970","52947182","27584360","92.4","92.06","14.6716064312926","6.1876853226475","8.53674379291584","77731","34243","43489"
"Latin America and the Caribbean","1970","27203506","14979159","3.58","3.53",,,,,,
"Central and Southern Asia","1970","72697228","40734546","87.71","87.74","79.281359020773","37.3074215691961","43.6005619987169","594647","309718","284930"
"Central Asia","1970","2681589","1556461","0","0",,,,,,
"Southern Asia","1970","70015639","39178085","91.07","91.23","79.281359020773","37.3074215691961","43.6005619987169","572783","297883","274900"
"Eastern and South-Eastern Asia","1970","121679953","68200798","16.47","14.74",,,,,,
"Eastern Asia","1970","96359224","53873027","10.75","8.69",,,,,,
"South-Eastern Asia","1970","25320730","14327771","38.22","37.49",,,,,,
"Northern Africa and Western Asia","1970","15651283","8741885","8.65","9.11",,,,,,
"Western Asia","1970","7880631","4377212","0","0",,,,,,
"Northern Africa","1970","7770653","4364673","17.43","18.24",,,,,,
"Sub-Saharan Africa","1970","25661395","13838848","38.49","37.97",,,,,,
"Oceania","1970","1718066","887977","79.53","78.5","16.6417863241212","7.79500076806836","8.91628802807998","2877","1390","1487"
"Oceania (exc. Australia and New Zealand)","1970","351619","190897","0","0",,,,,,
"Australia and New Zealand","1970","1366448","697080","100","100","16.6417863241212","7.79500076806836","8.91628802807998","2290","1091","1199"
"Europe, Northern America, Australia and New Zealand","1970","74495315","38980776","94.6","94.38","15.781023106027","6.69319093245458","9.14906863681271","117640","52356","65284"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1970","25672348","14518667","37.7","37",,,,,,
"World","1970","337740297","185666907","49.3","48",,,,,,
"Least developed countries","1971","29514929","16112214","38.24","38.2",,,,,,
"Landlocked developing countries","1971","15675649","8622787","9.36","9.32",,,,,,
"Small island developing States","1971","3038265","1674745","0.74","0.83",,,,,,
"Europe and Northern America","1971","74979551","38730892","94.46","94.31","16.0359404114909","6.70671294626023","9.39221837781933","120539","52126","68412"
"Northern America","1971","20847502","11009232","100","100","18.6684961909832","7.91055817273028","10.8437178793463","38940","17487","21453"
"Europe","1971","54132049","27721660","92.33","92.05","14.9401860027512","6.18688273035595","8.80779607381673","81138","34409","46729"
"Latin America and the Caribbean","1971","28154341","15456067","3.56","3.49",,,,,,
"Central and Southern Asia","1971","75475430","42085288","87.62","87.72","73.4259087707959","34.4286808009744","40.3877240286828","570133","294864","275269"
"Central Asia","1971","2862284","1624350","0","0",,,,,,
"Southern Asia","1971","72613146","40460939","91.08","91.24","73.4259087707959","34.4286808009744","40.3877240286828","548547","283483","265064"
"Eastern and South-Eastern Asia","1971","126374829","70035118","16.06","14.44",,,,,,
"Eastern Asia","1971","99969762","55103633","10.24","8.1",,,,,,
"South-Eastern Asia","1971","26405067","14931485","38.11","37.83",,,,,,
"Northern Africa and Western Asia","1971","16304695","9079045","8.71","9.11",,,,,,
"Western Asia","1971","8221292","4551316","0","0",,,,,,
"Northern Africa","1971","8083403","4527729","17.56","18.26",,,,,,
"Sub-Saharan Africa","1971","26301265","14259340","38.21","37.81",,,,,,
"Oceania","1971","1766575","911032","79.52","78.29","16.3945967016087","7.70263230301024","8.75943510640518","2914","1409","1505"
"Oceania (exc. Australia and New Zealand)","1971","361707","197801","0","0",,,,,,
"Australia and New Zealand","1971","1404869","713232","100","100","16.3945967016087","7.70263230301024","8.75943510640518","2320","1103","1217"
"Europe, Northern America, Australia and New Zealand","1971","76384419","39444124","94.56","94.41","16.0424244361379","6.72579634944868","9.37971413376908","122862","53238","69624"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1971","26766773","15129285","37.59","37.33",,,,,,
"World","1971","349356685","190556781","49","47.8",,,,,,
"Least developed countries","1972","30219443","16572539","41.72","41.87",,,,,,
"Landlocked developing countries","1972","16169371","8881913","16","15.95",,,,,,
"Small island developing States","1972","3127238","1722566","0.76","0.86",,,,,,
"Europe and Northern America","1972","76175744","39261732","94.43","94.4","16.1389041207922","6.69759746446982","9.50496709987035","123277","52769","70508"
"Northern America","1972","21358985","11319250","100","100","18.7394183899053","7.95375401086459","10.872138695799","40028","18078","21950"
"Europe","1972","54816759","27942482","92.26","92.13","15.0414288147128","6.14478655250561","8.95164822987295","82776","34446","48330"
"Latin America and the Caribbean","1972","29116605","15936939","3.53","3.45",,,,,,
"Central and Southern Asia","1972","78318148","43403230","88.97","89.04","67.7535246187537","31.4734210676918","37.4590685895854","544147","277578","266569"
"Central Asia","1972","3030236","1700413","0","0",,,,,,
"Southern Asia","1972","75287912","41702817","92.56","92.67","67.7535246187537","31.4734210676918","37.4590685895854","523119","266703","256416"
"Eastern and South-Eastern Asia","1972","130652819","71470067","83.31","82.81","15.3752913832851","9.54053941893922","5.89095485132012","206961","137026","69935"
"Eastern Asia","1972","103078044","55914083","95.42","95.25","13.8196428020553","9.14553823245127","4.71724632623247","147345","102743","44602"
"South-Eastern Asia","1972","27574775","15555984","38.06","38.1",,,,,,
"Northern Africa and Western Asia","1972","16937914","9390529","8.76","9.06",,,,,,
"Western Asia","1972","8554660","4713628","0","0",,,,,,
"Northern Africa","1972","8383255","4676902","17.7","18.18",,,,,,
"Sub-Saharan Africa","1972","26967273","14684844","37.93","37.65",,,,,,
"Oceania","1972","1802191","935443","79.32","78.05","16.3478469295466","7.70165336556795","8.71330038320013","2964","1446","1517"
"Oceania (exc. Australia and New Zealand)","1972","372740","205306","0","0",,,,,,
"Australia and New Zealand","1972","1429452","730137","100","100","16.3478469295466","7.70165336556795","8.71330038320013","2353","1129","1224"
"Europe, Northern America, Australia and New Zealand","1972","77605195","39991869","94.53","94.5","16.1426727922789","6.71700449051588","9.48940870263097","125632","53906","71726"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1972","27947514","15761289","37.55","37.6",,,,,,
"World","1972","359970693","195082783","73.5","73.1","31.4698136754137","15.5624159464478","16.1588687659254","1149174","611954","537221"
"Least developed countries","1973","31112796","17090742","41.76","42.02",,,,,,
"Landlocked developing countries","1973","16689194","9161712","15.83","15.83",,,,,,
"Small island developing States","1973","3215836","1769217","0.79","0.88",,,,,,
"Europe and Northern America","1973","77215116","39805757","94.46","94.54","16.146686062805","6.65532471860298","9.55495265680391","124993","53161","71832"
"Northern America","1973","21857954","11594493","100","100","18.5259704339026","7.85210382044799","10.7583422336088","40483","18280","22203"
"Europe","1973","55357162","28211265","92.27","92.3","15.1277138801055","6.12196915147785","9.06121722092891","84067","34648","49419"
"Latin America and the Caribbean","1973","30068662","16420196","3.49","3.42",,,,,,
"Central and Southern Asia","1973","81417884","44732096","88.92","88.95","62.409888344453","28.7902023663442","34.6162961494241","519790","261331","258459"
"Central Asia","1973","3199390","1784938","0","0",,,,,,
"Southern Asia","1973","78218494","42947158","92.56","92.64","62.409888344453","28.7902023663442","34.6162961494241","499397","250903","248494"
"Eastern and South-Eastern Asia","1973","134347784","72337989","83.06","82.28","15.1182044957751","9.38005576544032","5.79248253957629","208393","136346","72047"
"Eastern Asia","1973","105545736","56156140","95.34","94.94","13.6543395492376","8.99960770438048","4.69700302950897","148039","101534","46506"
"South-Eastern Asia","1973","28802048","16181849","38.09","38.35",,,,,,
"Northern Africa and Western Asia","1973","17560415","9682295","8.81","8.99",,,,,,
"Western Asia","1973","8863229","4853629","0","0",,,,,,
"Northern Africa","1973","8697186","4828666","17.8","18.03",,,,,,
"Sub-Saharan Africa","1973","27717193","15129492","37.74","37.51",,,,,,
"Oceania","1973","1836337","960638","79.05","77.78","16.3219299540449","7.6332722671552","8.75549073147567","3012","1472","1540"
"Oceania (exc. Australia and New Zealand)","1973","384735","213494","0","0",,,,,,
"Australia and New Zealand","1973","1451602","747144","100","100","16.3219299540449","7.6332722671552","8.75549073147567","2384","1145","1239"
"Europe, Northern America, Australia and New Zealand","1973","78666718","40552901","94.56","94.64","16.1500189769174","6.67437122339881","9.53931669435429","127379","54314","73064"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1973","29186783","16395343","37.59","37.85",,,,,,
"World","1973","370163389","199068462","73.3","72.7","29.9515589971531","14.771563705737","15.4075894809862","1123812","592486","531325"
"Least developed countries","1974","32103883","17636071","41.91","42.19",,,,,,
"Landlocked developing countries","1974","17252384","9473058","15.76","15.74",,,,,,
"Small island developing States","1974","3305959","1816094","0.81","0.9",,,,,,
"Europe and Northern America","1974","78140229","40287403","94.53","94.71","16.1301797648747","6.61320904460366","9.58032742827009","126340","53463","72878"
"Northern America","1974","22389854","11810733","100","100","18.1331764864102","7.72233792515557","10.4918602515809","40628","18312","22316"
"Europe","1974","55750375","28476670","92.34","92.51","15.2557251633844","6.11557714240888","9.19638924885857","85333","34937","50396"
"Latin America and the Caribbean","1974","31000854","16905492","3.46","3.39",,,,,,
"Central and Southern Asia","1974","84382106","46018336","92.82","92.8","56.8387844906917","26.0343839081308","31.6278111604869","489344","242772","246572"
"Central Asia","1974","3370045","1876292","0","0",,,,,,
"Southern Asia","1974","81012062","44142044","96.69","96.75","56.8387844906917","26.0343839081308","31.6278111604869","469845","232874","236971"
"Eastern and South-Eastern Asia","1974","136211913","71665537","82.63","81.42","14.9332438959496","9.22429080475597","5.76210441799264","207425","132825","74600"
"Eastern Asia","1974","106203415","54870204","95.16","94.52","13.5410655735213","8.84628883546713","4.73667876654382","146256","97511","48745"
"South-Eastern Asia","1974","30008498","16795334","38.3","38.6",,,,,,
"Northern Africa and Western Asia","1974","18191328","9972797","10.6","10.52",,,,,,
"Western Asia","1974","9173977","4992218","3.46","3.18",,,,,,
"Northern Africa","1974","9017351","4980579","17.86","17.89",,,,,,
"Sub-Saharan Africa","1974","28553788","15602279","39.88","39.63",,,,,,
"Oceania","1974","1876311","987258","78.77","77.46","16.3446719475619","7.65273889896952","8.7589631062703","3081","1517","1564"
"Oceania (exc. Australia and New Zealand)","1974","398278","222496","0","0",,,,,,
"Australia and New Zealand","1974","1478033","764762","100","100","16.3446719475619","7.65273889896952","8.7589631062703","2430","1175","1255"
